method,text,predicted,actual
Slang,[mention] please color your gray hair with black. you look older than vp binay. please.,1,0
Slang,[mention] *binay's commercial* hahahaha,1,0
Slang,mar roxas kasi hindi umatras eh panalo sana si poe. :)))),1,0
Slang,nognog pandak laki sa hirap iyan si [mention] binay ????,1,0
Slang,maraming ata commercial nung binay,1,0
Slang,si gloc 9 galit na galit sa mga nakaupo pero si binay yung nirerepresent niya #labo,1,0
Slang,yung tv ad ni mar roxas mas madalas pa sa commercial ng aldub e.,1,0
Slang,nognog. pandak. laki sa hirap! binay tayo ha! ;),1,0
Slang,pero binay pa rin akol go binay. naks.,1,0
Slang,"ang totoo, kaya hindi nanguna sa bilang si mar roxas, ayaw ng mga pilipino people maging first lady si korina sanchez. haha",1,0
Slang,si trillanes kala mo si roxas.,1,0
Slang,"nagsasagutan pa si binay and roxas, walang mananalo sa inyong dalawa uyyyy hahahahahahaha",1,0
Slang,siraan ninyo na si mar roxas pero huwag ninyo na idamay si cong. leni robredo. si mar nalang!,1,0
Slang,#halalanresults #election2016 #dayaangdilaw,1,0
Slang,pag ako binay hindi mo natulungan sa taong mahal ako eh,1,0
Slang,grabe yung pagkakalagay ng ash kay binay. ??????,1,0
Slang,roxas-robredo sa may 9! diretso lang! walang liliko! daang matuwid pa rin!,1,0
Slang,"""[mention]: binay camp questions mrt deal for mar campaign donor [url] connect connect lang mga bitter.",1,0
Slang,wahahaha yung commercial ni binay... #otwolhappytimes,1,0
Slang,"frnd: ano ba mga gusto mo sa lalaki pau? me: nognog. pandak. laki sa hirap. at hindi tulad ng iba, maraming nagawa. haha binay fan here ????",1,0
Slang,"after all of those alienating strategies against poe, roxas and duterte, now they are calling for unity? really now?",1,0
Slang,nako si mar roxas pala ang iblock voting ng mga ano. haysss,1,0
Slang,sabi nila madadaya daw iyan ni mar roxas. kasi pangsecond daw siya. #halalanresults,1,0
Slang,rt [mention]: what if may sariling christmas station id si binay?,1,0
Slang,"dear #marroxas, wala kameng pakialam kung anong suot mo sa bahay. hindi kame uunlad dyan. mas ""tattered"" ba iyan kesa sa suot ko? #phvote",1,0
Slang,"sa tingin mo, kapag nanalo si mar roxas, maitutuloy ba niya ang tuwid na daan? if yes, anu-ano ang mga itutuloy niya?",1,0
Slang,mar roxas umayos ka nga,1,0
Slang,"botohin daw si binay kasi pandak, nognog at laki sa hirap... i seriously don't get it",1,0
Slang,i find the binay photo with his whole face photoshopped with ash demeaning toward people who are dark-skinned.,1,0
Slang,huwag poe kay duterte. wala tayong first lady. more than 12 or 13 years na tayong walang first lady.,1,0
Slang,"sabi ni mar roxas, trabaho lang daw, wala syang drama. aba, eh wala ka rin namang boto! hehe. #abscbnfail",1,0
Slang,cynthia patag takes another shot at binay via facebook - the dailypedia [url],1,0
Slang,"i was truly amazed! mayor binay has his last card ""aguinaldo doctrine of 1959"" to effectively extinguished their past wrongdoings.omg!",1,0
Slang,dali ka kay vice president binay hahaha! nang aano ka ha ! haha #yfsfangsaya,1,0
Slang,[mention] sino vote mo? ah si binay nga pala. ok,1,0
Slang,[mention] agree tell that to teddy locsin na mukang under payroll ni binay look at the posts there are things na sobrang obvious brad,1,0
Slang,[mention] tama na nga. pati si binay pinoproblema ?????? hahahahaha sari sari na,1,0
Slang,uunlad tayo kay binay,1,0
Slang,why is it so hard to defend mar roxas? ??????,1,0
Slang,nastress na yung camera man kay binay lakad kasi ng lakad ????,1,0
Slang,[mention] grabe siya oh ??. haters ka rin ni binay ????. xd,1,0
Slang,protect ph democracy. no to dictatorship! no to martial law! iboto mar roxas at leni robredo!,1,0
Slang,"roxas, pnoy, trillanes. we can smell your fear.",1,0
Slang,mas maraming 'nagawa' si binay ngayon kumpara nung nakaupo pa siya bilang vice president.,1,0
Slang,"e kasi nga diba sabi ni roxas tska ni binay nung debate sila ang mananalo. sige na, dalawa na presidente natin. ????",1,0
Slang,"*nanunuod ng tv* derrick: ""si mar roxas naman yang ipanalo ang pamilyang pilipino""",1,0
Slang,binay's commercial is very funny.,1,0
Slang,[mention] 1. asan sina limlingan at baloloy? 2. kanino talaga ang hacienda? 4. anong track record??? 5. anong vision? wala nun si binay,1,0
Slang,parehas kami relo ni binay what the fuck,1,0
Slang,"paging sa mga fans ni mar roxas!! tweet niyo nga ako, marami akong itatanong sa inyo.",1,0
Slang,yung mga kaibigan ako mar roxas iboboto e. pero medyo may doubt pa ako kay roxas. :3 wew,1,0
Slang,"you guys blame aldub, lizquen and jadine for kathniel's waning popularity when it's really mar roxas who's bringing their downfall",1,0
Slang,[mention] why? i dont like roxas either pero mas okay ata siya kay binay? haha ewan,1,0
Slang,dear #binay. do you feel mentioning yourself to be nognog and pandak is a good campaign strategy? fyi it only makes us laugh huehuehue ??????,1,0
Slang,parinigan binay at marcos?? take it ez mga bro!,1,0
Slang,grabeeeeeeee!!! binay vs mar!! #pilipinasdebates2016,1,0
Slang,tama ginagamit ni mar roxas at lp ang 4ps program sa kanyang tv ad upang linlangin ang mga mahihirap nating... [url],1,0
Slang,"#radyopatrol mga militante at sss pensioner, nag-rally sa mendiola; veto ni pnoy, zero vote umano ang katapat para kay mar roxas",1,0
Slang,"nognog, pandak, laki sa hirap, si binay ba yan? #randomthoughts #aldubnewjourney",1,0
Slang,"""kay tayo naghihirap, corrupt si binay."" mula sa isang grade7 student. hahaha! ??",1,0
Slang,"binay saying his an effective &amp; decisive leader. rd on abolishing crime, drugs &amp; corruption in just 3-6 months. #pilipinasdebates2016",1,0
Slang,huwag nating patayin ang demokrasya! #gustosadilaw #roro #phvoteroxas,1,0
Slang,"don't dish it out if you can't take it! anti-poe, anti-binay, anti-roxas ads has been flooding social media. #mds2016",1,0
Slang,"santiago pa rin ako, i mean powerplay iyan ni duterte e... collect muna charm and sympathy tapos yun..pa yummy kumbaga",1,0
Slang,ano kayang gagawin ni #du30 'pag binoto niya ang sarili niya tapos biglang pangalan ni roxas ang lumabas sa resibo? haha! #halalan2016,1,0
Slang,bakit dahil kay binay....,1,0
Slang,imo.,1,0
Slang,[mention] haahhahaahahahaahaha sus wala na nga lang e. binay lang talaga,1,0
Slang,"duterte, wala ka ng nakita kung hindi si mar! gusto mo pa isupport si binay pag na dq ka! nakakaduda lang! what's up? [url]",1,0
Slang,feeling ako kinuha lang siya ni binay pampaboost ng 'popularity' haha,1,0
Slang,dear blue ribbon committee: please get on with those plunder cases versus binay. makabawi ka nang kaunti sen koko sa pagpili mo kay digong.,1,0
Slang,"""ang assumption sa ating mga magsasaka, negosyante sila. kaya puwede sila ma-zero. dapat baguhin ito."" - mar roxas #mbhotseat",1,0
Slang,"they said if you vote binay you are one of those bobotante, but what about those followers of aquino lol............ lol??????????",1,0
Slang,"huwag poe!!! huwag poe!!! huwag poe!!! hear that, .[mention]?! [url]",1,0
Slang,savage nung edit kay binay,1,0
Slang,"kahit sino na lang manalo, please huwag lang sina roxas, binay, poe, mar, grace at jojo. please! please!",1,0
Slang,"cavite, please bumoto ng tama sa eleksyon. huwag magpadala sa mga mabubulaklak na salita ni binay. :((((( paano na ang pilipinas?????",1,0
Slang,binay's ad amplifies the words nognog and pandak as derogatory words to get sympathy. he sure is capitalizing on argumentum ad hominem.,1,0
Slang,"legit na naimpress ako sa tvc ni roxas. he stopped pretending to be someone he's not and nakontra niya ang 'pandak, nognog' tvc ni binay ??",1,0
Slang,"binay:unlike my rivals who studied in exclusive schools abroad,iknow how hard it is to eke out a living.values shaped by experience #phvote",1,0
Slang,what i mean is dati gusto ng karamihan si binay nung mayor pa siya pero ngayon halos kamuhian na siya ng lahat [url],1,0
Slang,duterte announcing his candidacy confuses me on who to vote for president. him or santiago? i really should watch the debates!,1,0
Slang,[mention] been crying over mar roxas and the elections in general friend :))))) huhuhu lorde never thought i'd be so emotionally invested,1,0
Slang,kapag sinasabi ng kapatid ako ang mar roxas. sinasabi niya bilang maroxas walang space,1,0
Slang,ayw mg concede ni binay. kasi dw sa cebu 69k lang bumoto sknya. nung ngkkampya dw 100k dw katao nkpgshake hand sknya. nbilang nya pa iyon ah ??,1,0
Slang,birthday pala ni binay haha,1,0
Slang,si binay po ang pangatlo,1,0
Slang,[mention] truuut!!! boto mo si binay para wala na tayong tax hahaha??,1,0
Slang,huhuhu mar roxas,1,0
Slang,[mention] chaaaar tapos nanalo daw si binay at trillanes. hahahaha deym,1,0
Slang,mar roxas hindi ka mananalo!,1,0
Slang,ibalik si binay!,1,0
Slang,"bakit yung libel case ni trillanes, may decision na! yung mga charges sa mga binay, wala pa?",1,0
Slang,"bakit niyo kasi nilagay sa gilid si binay? ang dilim pa naman doon, hindi siya makita. ayan palakad lakad tuloy. #pilipinasdebates2016",1,0
Slang,rt [mention]: why do i find binay's campaign ads really funny? is he trying to make me a racist? ????,1,0
Slang,"calling mar roxas ""bobo"" when he has achieved and done greater things than most of us. show a little bit of respect please :)",1,0
Slang,"ph vote duterte kaloka! muling tumaas sa 2nd place si roxas, muling bumaba sa 3rd place si pœ!",1,0
Slang,"[mention] jogg tayo!!! oo nga pala, sino iboboto mo? ako si mar roxas at leni robredo!!!",1,0
Slang,i would like to salamat alma moreno for showing the us what #una and a binay government brings to the filipino! mabuhay ka alma!,1,0
Slang,"buti pa si binay may nagawang draft for his victory speech. samantalang ako, ni kahit anong draft sa lrp wala pang nagagawa &lt;/3",1,0
Slang,feel naman nito ni mar roxas siya na talaga mananalo.,1,0
Slang,huwag ka ng umasa mar roxas masasaktan kalang????,1,0
Slang,[mention] binay pala dya enuh. hahaha. pero pinaka napansin ako sa kanya yung ilong e. tangos. perfect!,1,0
Slang,"ano kaya itsura ni binay kung hindi siya nognog, pandak, laki sa hirap? ??",1,0
Slang,or is that because binay lost?,1,0
Slang,roxas na lang please. huwag si duterte! ??,1,0
Slang,"rt [mention]: malaki ang pinagkaiba ni binay kay alma. si binay, nognog. si alma, moreno. ??",1,0
Slang,pinagsasabe mo mar roxas!! #pilipinasdebates2016,1,0
Slang,bagay sila. marso. lipas na.,1,0
Slang,puro kayo sandro marcos. eh bakit hindi ninyo kaya pag nasahan yong anak ni binay!,1,0
Slang,"[mention] nognog pandak laki sa hirap pero hindi tulad ng iba, maramig nagawa. iyan si binay. ano ka ngayon trisya? ??",1,0
Slang,lagi ka nang naglakad vp binay ??,1,0
Slang,"pakialaman mo na lang si roxas mo sir rod, huwag puro nega tweet about duterte. hindi mo lang ata matanggap na talo na yang manok mo. ??",1,0
Slang,"+ if binay was in duterte's position i bet you'd all be empowering that up student. would you still say, ""public official yan, huwag ganyan""+",1,0
Slang,"binay: nognog,pandak,at palakad lakad habang nag sa speech ??",1,0
Slang,mamamatay ba kayo sa ad ni binay?,1,0
Slang,nakaiyak naman yung life story ni binay. ???? parang ewan. ??,1,0
Slang,"nag aaway kami tapos nag aaway yung tatay, nanay at ate ako tungkol kay binay tapos hindi nila napapansin inubusan ako na sila ng ulam.",1,0
Slang,binay! hahahaha ?????? [url],1,0
Stopwords,"binay in isabela radio interview: ‘yong iba, nangangako pa. nagawa ‘yon. #phvote",1,0
Stopwords,[mention] [mention] [mention] hahahaha! si binay po.,1,0
Stopwords,made my night!!! si binay! ???????? [url],1,0
Stopwords,"boy: ba mo lalaki? girl: nognog,pandak,laki hirap di nagawa. hahahahahhah ???? si binay be??",1,0
Stopwords,hay nako basta binay . binay . hahaha,1,0
Stopwords,namiss maam binay!!! huhu social psych [url],1,0
Stopwords,decent?which part of mar roxas is decent?none.so shut up nalang. #soshutupnalangseries [url],1,0
Stopwords,[mention] [mention] you should tell binay camps. magnanakaw lp lalo roxas-robredo tandem vote roxas-robredo,1,0
Stopwords,we still support mar roxas. you can't bring a good man down. :),1,0
Stopwords,"""hindi kayo nanakawan"" -mar roxas my reaction: mo bang akyatin bahay pinoy?",1,0
Stopwords,inang bayan,1,0
Stopwords,"pangatlo si roxas, sana mamaya pang-apat lang. ?? #halalan2016",1,0
Stopwords,pandak si binay? wow,1,0
Stopwords,hintayin nalang si ate binay,1,0
Stopwords,"binay talaga, bicolano sinuyo.",1,0
Stopwords,bias ba marcelo? hahaha binay eh. [url],1,0
Stopwords,rt [mention]: nakakairita commercial mar roxas?,1,0
Stopwords,nagwawala itong katabi porket si duterte ayyyy pang habulin poe yann!!!!,1,0
Stopwords,dba vice president binay?ba't mo ginawa?kailangan bang presidente mo ipaglaban west philippine sea?,1,0
Stopwords,"""hindi function iyan."" (binay, 2015) ""kailangan bang sagutin iyan?"" (moreno, 2015)",1,0
Stopwords,rt [mention]: niyo kinu-quote si mar roxas? nagmukha tuloy siyang manhid.,1,0
Stopwords,"*sandro and baste are fighting * sandro: ""if you can't handle me my binay, then you don't deserve me my miriam."" #rp69fanfic",1,0
Stopwords,tita yam: ayaw niyo pera ah. pag nagkapera bahala kayo dyan hahaha,1,0
Stopwords,"duterte votes went to roxas?...see, even the vcmachines rejected him!",1,0
Stopwords,[mention] hayaan mo anak binay! hahhahahaha,1,0
Stopwords,abot abot mo commercial binay!! ?????? [url],1,0
Stopwords,baligod said poe and binay camps didn't approach him since he filed cases against some of their members.,1,0
Stopwords,watch: actual vcm printed mar roxas automatically when voting other president candidate! ~ thepadder [url],1,0
Stopwords,literal binay,1,0
Stopwords,puro kayo sandro? pano anak binay? hahahaha cge sakin nalang sya ??,1,0
Stopwords,"interview duterte isip-isip pagsagot, mar roxas! haha #wantedpresident",1,0
Stopwords,[mention] binay! wala ba? ??????,1,0
Stopwords,[mention] nognog. pandak. si binay asawa binoy ????????,1,0
Stopwords,gwapo lagi binay eh hahahaha,1,0
Stopwords,si binay! wahahaha! [url],1,0
Stopwords,nag trending si binay twitter.. negative puros ??????????????????,1,0
Stopwords,i really don't like that binay commercial hahahaha,1,0
Stopwords,"manawagan mar, grace, binay ilibre kog ticket exo planet. ???? dejokelungs",1,0
Stopwords,[mention] vice pres. ken gegomar binay.??,1,0
Stopwords,"grabe si trillanes, wala kasing boto ginagamit si vp binay! #binayparin #binay2016 #onlybinay",1,0
Stopwords,[mention] hahahaha same kay duterte! nag leni vice! ?? si mommy roxas marcos. ??,1,0
Stopwords,"sakin this labanan is between duterte(disiplina), mds(utak) poe(puso).",1,0
Stopwords,"honestly, why is trillanes so against of mayor duterte? motive niya?",1,0
Stopwords,si mar roxas mananalo matutuwa si koring. ayokong mangyari yon. hahahahaha,1,0
Stopwords,kay binay? puro binay lagi? ??,1,0
Stopwords,pag nanalo si mar or binay mag sisimula mag graffiti anti-gov shit. lol,1,0
Stopwords,"""but you expect me to jump up on board with you and ride off into your delusional sunset."" (king of anything, sara bareilles to mar roxas)",1,0
Stopwords,"traffic shaw, nagcacampaign partylist binay 9 de pebrero",1,0
Stopwords,lss??????,1,0
Stopwords,napanuod advertisement binay. parang matanggap nognog ako.,1,0
Stopwords,papa bat si mar roxas pa! ??,1,0
Stopwords,"#binay:say,yes, i'm a sinner; but no, i'm not corrupt!&amp; to say it with fear, lest we accept that corruption as just another sin.#popefrancis",1,0
Stopwords,commercial binay,1,0
Stopwords,"rt [mention]: pinagkaiba nancy binay alma moreno? si nancy, nognog si alma, moreno",1,0
Stopwords,dummy account galit galit kay binay ??,1,0
Stopwords,rt [mention]: lalake kagaya binay ??,1,0
Stopwords,poe! ungasan mo si roxas! #halalan2016,1,0
Stopwords,the amount of shade being thrown binay ha,1,0
Stopwords,"pag yang resulta naiba pa, si mar roxas nangunguna, alam na!! ??",1,0
Stopwords,#labanleni naalala taga armm...si bbm plan b-z! baba si duterte.impeach si binay.,1,0
Stopwords,si mar roxas kaklase nating magtetake risk masabi recitation masyadong bilib 'di nag-iisip.,1,0
Stopwords,nung si tado niloko nagalit ka. eh dba nagpapasaya sya sinasbi mo nung niloko mo sina binay soho?,1,0
Stopwords,andaming concepts series tvc binay. matanggap wala man done in good taste. hire me please and pay meeeee,1,0
Stopwords,binay threathening? di ganun katanga! nautusan nanaman tong ombudsman to dilaw! #onlybinay #gobinay,1,0
Stopwords,"binay: ""bilang pangulo..."" okay, nung bise ka, wala namang nangyari",1,0
Stopwords,mar roxas tapos inc si kat nyay??,1,0
Stopwords,"[mention] magsama binay.. tutal kapartida nya painumin mya pills, jamming sila! hahahahahahahaha",1,0
Stopwords,what if maapsan mar roxas votes mayor? world war iii ba? hahahaha,1,0
Stopwords,"days ago si mar roxas nangunguna tv ads. then suddenly ngayon, biglang si binay lang? biglang no mention... [url]",1,0
