method,text,predicted,actual
mBERT,"when uplb iskos roasted binay everone is happy. when it's dutertes turn, everyone thinks that is way too disrespectful. double standards.",0,1
mBERT,#binay o #duterte? constantly choosing the lesser of two evils is still choosing evil. ... [url] [url],0,1
mBERT,#hucospicos ni mar,0,1
mBERT,rt [mention]: wait di ko kinaya yung commercial ni binay. omg. #sinosinognog #kinginamoka,0,1
mBERT,the camp of mar roxas has reportedly offered p100 million to the“aldub” - no no no way! #aldub15thweeksary [url],0,1
mBERT,rt [mention]: mar roxas on calls for sen. poe to inhibit from mamasapano probe: it's not for me to comment on somebody else's conduct…,0,1
mBERT,"i voted meriam for president, but if she didnt won? okey na saken si duterte wag lang si roxas.please lang! kahit na sino wag lang si roxas.",0,1
mBERT,si mama binay eh hahah ayaw kay du30 di meow po,0,1
mBERT,"[mention] [mention] plenty "" tinnitus ping"" quiet time with himself &amp; reflect how he &amp; #maroxas lost their marbles playing liar's dice",0,1
mBERT,"[mention] pero if roxas or duterte lang din, duterte nalang hahaha jusko maawa naman ang tuwid na daan kay roxas myghad",0,1
mBERT,sunkissed. but this doesn't mean i support binay for president.… [url],0,1
mBERT,an hour break for transmission brought mar roxas to the 2nd spot for presidency. job well done! #dayaangdilaw,0,1
mBERT,[mention] [mention] [mention] cant get any more trapoesque cliche than that.,0,1
mBERT,"""[mention]: criminals be like: let's vote binay! #duterte2016"" or roxas.. or poe.. basta hindi duterte.. alams na yan ehhh..",0,1
mBERT,rt [mention]: nagpa-birthday boodle fight si vp binay. naks ang dami kasing nacorrupt.,0,1
mBERT,boo mar roxas ???? he has that attitude towards yolanda victims too. [url],0,1
mBERT,hindi daw tayo nanakawan ni mar roxas. kase nauna na siya magnakaw ???? [url],0,1
mBERT,"hoy, [mention], wala pala kayong spoon &amp; fork? ayoko na kumain sa inyo kung ganun. lol. #binay [url]",0,1
mBERT,"rt [mention]: sa bibig mismo ni binay nanggaling na okay naman ang buhay nila noon. ano ba yan, #liarliar. [url] https:/…",0,1
mBERT,"kahit hindi na si miriam ang mahalal, utang na loob wag lang si binay! #halalan2016 #pilipinasdebates2016",0,1
mBERT,"goodbye na ang mga pangarap ng mga binay, vp binay will not be the next president of the ph. bawal ang kurap! [url]",0,1
mBERT,#whatscaresme,0,1
mBERT,??????,0,1
mBERT,"mar roxas walang nagawa, pulos paninira #inutil [url]",0,1
mBERT,kaumay si binay &amp; mar ??,0,1
mBERT,daming pera nina mar at binay pambayad sa advertisement xo,0,1
mBERT,may gobyerno ka ng inutil naman? kung nagtrabaho lang sana ng maaayos si mar roxas sa loob ng 5 taon hindi niya... [url],0,1
mBERT,arrogant. undiplomatic. graceless. that is duterte. #notoduterte2016 #notodu30 #dudirty #phvote #eleksyon2016 [url],0,1
mBERT,"panaglawa na po si mar roxas -,-",0,1
mBERT,bakit maitim si binay? — wala kasing bubong bahay nila dati nigguh [url],0,1
mBERT,ang pangulo ko ay si mar roxas. ishare mo to sa 25 na tao within 30mins magkakaron ka ng sobre. ?????? #dutertetilltheend,0,1
mBERT,one binay down. woah.,0,1
mBERT,"rt [mention]: mas issue pa ba ang decision ni duterte to run, kaysa sa graft cases ng mga binay? srsly",0,1
mBERT,[url],0,1
mBERT,"unfair. magagalit dyan sina poe, binay at santiago.",0,1
mBERT,binay at roxas walang humpay na sinisiraan si duterte,0,1
mBERT,tae bakit puro si binay ? hahahhahaha,0,1
mBERT,what? roxas comes in second in partial results? what the actual fvckkkkk ?????? #huwadnadaan #election2016 #pilipinas2016 #phvote2016,0,1
mBERT,"binay to build subway if elected president? underground transaction, este, construction pa more! [url]",0,1
mBERT,"hinahanap nila si mar roxas dahil nasa-kanya ang tuwid na daan. naliligaw daw sila e. if its ufo or something,... [url]",0,1
mBERT,sakit sa bangs ni binay. #pilipinasdebates2016,0,1
mBERT,"rt [mention]: interesting... kung amerikano si grace poe, japanese collaborator naman ang ninuno ni mar roxas at si binay, galing sa plane…",0,1
mBERT,#binay:the veterans memorial hospital presidential suite is waiting for your hospital arrest!,0,1
mBERT,"mar roxas, appeal to emotion pa more",0,1
mBERT,"alma moreno, like seriously? you'll be nancy binay 2.0",0,1
mBERT,"kakambal ng ahas ay sinungaling. kung sino man ang gumagawa ng ads ni binay, sana mahulog kayo sa manhole. si... [url]",0,1
mBERT,[mention] yung pcos machines nga sa gapo ate tinesting miriam at duterte nakashade pero roxas lumalabas. pwe!,0,1
mBERT,poe should drop out in favor of roxas to galvanize duterte's win. even poe's supporters will not vote for that shit.,0,1
mBERT,binay stahp,0,1
mBERT,#duterteforpresident,0,1
mBERT,binay. (adjective) : worse than all others.,0,1
mBERT,make me rap on #7thbananaversary boooooooo for binay-dinay,0,1
mBERT,rt [mention]: napapalipat ako bigla ng channel sa tv kapag si jejemon binay na ang nasa screen. juice ko. parang end of the world na 'pag…,0,1
mBERT,binay and his dramatic appeal makes me want to shoot the tv screen,0,1
mBERT,"cong toby tiangco: lahat ng batikos, birada kay vp binay kaya nya tiisin ngunit yung naririnig nyang kahirapan,reklamo hindi nya kaya tiisin",0,1
mBERT,"kung may binay candy, may mar sa kalendaryo. kainis. ?? [url]",0,1
mBERT,"""makapoy - mar roxas ""oo makapoy - dj hahahahahaha qtqt. kapoy ka sa taping j? [mention] #psypagyanig",0,1
mBERT,mar roxas on calls for sen. poe to inhibit from mamasapano probe: it's not for me to comment on somebody else's conduct [mention],0,1
mBERT,"puro tayo disqualification cases sa mga presidentiable, si binay tuwang tuwa at nakalimutan na natin ang isyu sa kanya. [mention]",0,1
mBERT,"miriam and duterte splitting votes, mar in there...just means that the unqualified ""bagito"" 'kano american in poe will run away with this :(",0,1
mBERT,i can't even believe that mar roxas is on 2nd place in the most number of votes for the presidential candidacy. is this for real?,0,1
mBERT,"‘give it up, mar, if you cheat you’ll destroy this country’ - an open letter to mar roxas [url]",0,1
mBERT,aba naito sa amin c binay??? #abscbnzerointegrity [url],0,1
mBERT,[mention] ..which is a lie.. it was binay's spox who first made public grace poe's problem on residency di ba? [mention] [mention],0,1
mBERT,"""[mention]: so ano nang chance manalo ni mar roxas? mas malaki pa siguro chance ko na wag malasing ngayong weekend.""",0,1
mBERT,"trillanes: poor turning blind eye on binay’s lies, corruption [url] | via inquirer",0,1
mBERT,"mr binay, ang pagbabago ay nagsisimula sa tao. hindi sa iyo. ps. i really hate your commercial.",0,1
mBERT,[mention] jusko wag muna at after a week dikit na si roxas at duterte hahahahahaah,0,1
mBERT,#robredo :… [url],0,1
mBERT,dapat etong si binay ang pinapatikim ng sampal na pang international! ???,0,1
mBERT,mananalo ako sa dadating na halalan -binay // juskooooo wag po,0,1
mBERT,"[mention] ""pero di tulad ng iba, maraming nagawa"" tf binay???? ????????",0,1
mBERT,#pilipinasdebates2016,0,1
mBERT,"maraming salamat [mention] president , mar roxas , trillanes for endorsing mayor duterte ..your hate has showed how scared you are ,",0,1
mBERT,#du30 parin ??,0,1
mBERT,"people, utang na loob wag niyong iboto si binay. thanks",0,1
mBERT,rt [mention]: bakit ang plastic ni binay.,0,1
mBERT,[url],0,1
mBERT,#onlybinayagainstrape,0,1
mBERT,#aldubsigawngpuso,0,1
mBERT,may scandal si binay ????????,0,1
mBERT,mar roxas. hawak nila machinery e. [url],0,1
mBERT,"binay: dapat may pagkain, trabaho, makapag-aral at walang namamatay sa kahirapan. #bilangpilipino | [mention]",0,1
mBERT,mas sumasakit lalo ulo ko sa only binay na to :-\,0,1
mBERT,"[mention] i feel legitimately sick. apparently, in gma, poe and roxas have switched ranks, but duterte's definitely far and away.",0,1
mBERT,wala lasting magnanakaw na binay [url],0,1
mBERT,smh for mar roxas ?? #halalan2016,0,1
mBERT,[mention] [mention] ay we? kaalyado pala to ng binay's exd hahaha joke,0,1
mBERT,#abscbnirresponsible [url],0,1
mBERT,"[adm:] mayaman ang makati ng mga ayala, mahirap pa rin ang makati ng mga binay. talamak pa rin ang problema sa droga [url]",0,1
mBERT,[mention] mas may chance pa siyang manalo compared to mar roxas na huli sa rating. hahahaha,0,1
mBERT,pandak hahahahaha wag ako binay,0,1
mBERT,"eto ang dakilang epal sa balat ng lupa, mar roxas po. ?? [url]",0,1
mBERT,"sa bulsa ni aquino, roxas lalo na ni binay. #yolandaph [url]",0,1
mBERT,hakot poe,0,1
mBERT,"mar roxas said he will be the ""flavor of the month"" on may 9 election, only problem is he never became #1 and can only win by hocus pcos",0,1
mBERT,"i could not, for the life of me, take mar roxas seriously",0,1
mBERT,hahhahahahhahah anak man diy kong binay woy [url],0,1
mBERT,kung iisipin kasi wala kay roxas at poe ang suporta ng inc kaya daming plano na naman para mapataob si duterte.,0,1
mBERT,#pilipinasdebates2016,0,1
mBERT,lp's demolition job against binay worked. ikaw ba naman ang siraan (or gawing accountable) ng anim na taon! they haven't seen duterte coming,0,1
mBERT,binay as terror ng masa [url],0,1
mBERT,"rt [mention]: whoever said that mar roxas equates to good governance must be out of her mind, just look at how he handled yolanda &amp; it…",0,1
mBERT,"rt [mention]: only binay touches my skin, who touches yours?",0,1
mBERT,"i really don't get it. they've voted roxas and binay over sen. miriam. ?????? well, intelligence is a habit. stupidity is a choice. ????",0,1
mBERT,think the brighter side of life: regine velasquez will not vote for mar roxas and was banned to... [url],0,1
mBERT,????,0,1
mBERT,[mention] [mention] [mention] he is the partner of binay in corruption?,0,1
mBERT,rt [mention]: only binay. parang just julia. ganern? ?????? #cant,0,1
mBERT,[mention] [mention] [mention] [mention] omg pagnaka upo itong pamilyang binay sa malacanang patay ang pilipinas balik sick manof asia,0,1
mBERT,grabe di ko kinaya yung kay binay! [mention] [mention] [mention] ???????? [url],0,1
mBERT,nahiya na din si villar sa kahirapan ni binay,0,1
mBERT,"""vp jejomar binay is still the man to beat sa eleksyon kahit na anong mangyari"" beat (verb) - to hit continuously to inflict pain or injury",0,1
mBERT,'nega' ba talaga? | binay camp blames lp for 'attack ads' [url] | via news 5,0,1
mBERT,"wag bastos, binay supporters #pilipinasdebates2016",0,1
mBERT,rt [mention]: naging binay yung kikiam at squidball na niluto ko ???????? [url],0,1
mBERT,du30 ako,0,1
mBERT,asan si binay? di ko makita [url],0,1
mBERT,daang matuwid si duterte o mirriam santiago lang makakabigay nyan. oh come on.,0,1
mBERT,[mention] di pa pwede. lumafang ng chicken joy nang wagas. baka bangungutin pag super busog matulog. mapanaginipan si binay.,0,1
mBERT,[url],0,1
mBERT,oily binay ??????,0,1
mBERT,[mention] 1 to sawa no term limit- binay,0,1
mBERT,"rt [mention]: hanga ako kay sen miriam defensor. siya na lang ang walang ads, samantalang si roxas, poe at binay ang daming pera. pano nyo…",0,1
mBERT,mas importante sa akin ang hindi manalo si binay kesa sa issue ng same sex marriage. #notobinay,0,1
mBERT,hindi ko matanggap na nauungusan nina binay at roxas si miriam. philippines come on :( #halalanresults,0,1
mBERT,rt [mention]: mar roxas is turning voters off by being a motor mouth. his rivals do not need to mount a demolition job coz he already does…,0,1
mBERT,"""[mention]: binay: poverty, not corruption, moral issue of the time [url] [url] fuck yourself!",0,1
mBERT,duterte till the end,0,1
mBERT,"rt [mention]: [mention] hahaha! so if poe wins, lp cheated. if binay wins, lp cheated. if mar wins, lp cheated. [mention]",0,1
mBERT,ay grabe yung kay binay leche habbababahagabab [url],0,1
mBERT,rt [mention]: mar roxas’ mouth is his own worst enemy - get real post [url],0,1
mBERT,#psypagyanig,0,1
mBERT,binay at roxas: so uwi na kami? atras na ganern?,0,1
mBERT,"ano bang meron sila mar, binay at poe na wala si miriam? bukod sa cancer. hustistya!",0,1
mBERT,walang atrasan sa laban for poe. so lousy of #roxas2016 to think that #poe [url],0,1
mBERT,sa uplb pa pumunta si vp binay. aktibista mga students dun ??,0,1
mBERT,"binay, sa laki ng budget ng makati na halos p12billion bawat taon, ang dami pang mahirap sa makati. saan mo dinala ang pera ng makati?",0,1
mBERT,nagsasayang ng effort.,0,1
mBERT,yung do ni angel si binay ???? jusmiyo hahaha,0,1
mBERT,"mar roxas : kung nagpasok ka ng contraband sa airport, pa'no naging problema ng gobyerno 'yun? me : *facepalm* #laglagbala",0,1
mBERT,why tf is roxas next to duterte? sounds fishy,0,1
mBERT,"pota ano man kung nabastos si duterte sa uplb, si roxas at binay nga nababastos araw araw sa social media. big deal ba? pwe",0,1
mBERT,"""[mention]: if you're not for roxas you are for binay. duh."" [mention] [mention] [mention] [mention] [mention]",0,1
mBERT,[mention] [mention] [mention],0,1
mBERT,sorry walang binay :3,0,1
mBERT,"why did binay, poe, roxas, santiago snub #theleaderiwant forum? – voters… [url] #quezon #news",0,1
mBERT,tama kna ya mar roxas ha,0,1
mBERT,#binay2016: the question is not whether binay is bad but whether he will be badder - rappler [url],0,1
mBERT,[mention] sana makulong n ang mga binay..pra wag tularan ng iba..,0,1
mBERT,"mars, bungis, kap, pndak, negneg, laki sa hirap. nasayo na ang lahat.ikaw ang tunay na anak ni binay ?? [mention] [url]",0,1
mBERT,kathryn and daniel disobeyed the rules of the comelec. also your mar roxas tsk daang matuwid? pwe,0,1
mBERT,"wala kaming pake, grace poe.",0,1
mBERT,may mga bumoboto pa rin talaga kay roxas at binay shet? [url],0,1
mBERT,"‘give it up, mar, if you cheat you’ll destroy this country’ - an open letter to mar roxas [url]",0,1
mBERT,"sandro: *blushing* not there, babe. i'm ticklish. jojo binay: *turns on the lights* i've been watching you the whole time. #rp69fanfic",0,1
mBERT,"sandro nd baste wyl watching horror movie in the cinema. sandro: i feel someone beside me. baste: it's binay, you cant see him. #rp69fanfic",0,1
mBERT,para kay binay yung huli.,0,1
mBERT,"ngaung si mayor duterte bumoboto, bawal ang media sa loob ng precinct. pero si roxas, may media sa loob ng precinct knina. ha? #eleksyon2016",0,1
mBERT,"""know the difference"" binay loves the poor while du30 hates poverty. roxas is known for fraud leader while du30... [url]",0,1
mBERT,senator antonio trillanes iv: vice president jejomar binay lied in tv ad on senate probe [url] [url],0,1
mBERT,damn. grace poe now taking over the 2nd place.,0,1
mBERT,rt [mention]: mar roxas and noynoy aquino. both ticking time bombs. both premature detonations. both supot.,0,1
mBERT,"as in grabe si mar roxas. sa presidential debate halos galit ka kay poe, tapos ngayon?",0,1
mBERT,"miski ilang artista pa ang mag endorse kay mar roxas, di pa rin mananalo yan. at alam nyo yan kung bakit. ???",0,1
mBERT,binoto si duterte lumabas roxas ahahaay..,0,1
mBERT,i love boodle fight. pero kung si binay ang makaka boodle. titiisin ko na lang ang gutom. o kaya ay mag mang inasal. [url],0,1
mBERT,[mention] [mention] [mention] [mention] kamuka mo din un onyok/binay,0,1
mBERT,duterte: beast mode,0,1
mBERT,rt [mention]: bigyan ng award si binay - denial king! spending king! corruption king! [url],0,1
mBERT,#pagbabago,0,1
mBERT,ponyetang binay's ad yan. sariling buhat ng bangko no? ????,0,1
mBERT,bakit dahil kay binay libu-libong pilipino ang nagrereklamong kurakot sya? :( haha,0,1
mBERT,"i'm really not a yellow supporter, god knows how much i revile mar roxas, but i'm for #labanleni. just not bbm. just not bbm. just not bbm.",0,1
mBERT,"tama po vp binay, kc sa yellow govt wala lng pki.alam #abscbnnewsishoax [mention] [mention] [url]",0,1
mBERT,"rt [mention]: sa isang island nlang bumuo po kayo sariling gobierno with nancy binay, pacquiao, neri, dino, isko and alma moreno! [url]",0,1
mBERT,"tama si [mention] about sa plan b nila roxas,leni,aquino na e papanalo si leni at impeach si duterte!no to leni! #halalan2016 #bbm4vp",0,1
mBERT,#halalan2016,0,1
